--------- beginning of main
01-05 17:54:03.420   245   245 I auditd  : type=1403 audit(0.0:2): policy loaded auid=4294967295 ses=4294967295
01-05 17:54:47.166   474   474 V APM_AudioPolicyManager:   getOutputForDevice() returns output 13
01-05 17:54:47.167  1014  1125 D AudioSystem: getIoDescriptor: ioHandle = 13, index = 0, mIoDescriptors = 0x7db0513250
01-05 17:54:47.167   474   760 V AudioPolicyIntefaceImpl: getOutput()
01-05 17:54:47.167   474   760 V APM_AudioPolicyManager: getOutput() device 2, stream 1, samplingRate 0, format 0, channelMask 3, flags 0
01-05 17:54:47.167   474   760 V APM_AudioPolicyManager:   getOutputForDevice() returns output 13
01-05 17:54:47.169  1014  1125 D AudioSystem: getIoDescriptor: ioHandle = 13, index = 0, mIoDescriptors = 0x7db0513250
01-05 17:54:47.170  1014  1125 D AudioTrack: start(): 0x7d976c7380, mState = 1
01-05 17:54:47.170   474  1127 V AudioPolicyIntefaceImpl: StartOutputSamplerate()
01-05 17:54:47.170   474  1127 D APM_AudioPolicyManager: StartOutputSamplerate +output = 21 +stream = 1 session = 33 +samplerate=48000 mPrimaryOutput= 13
01-05 17:54:47.170   474  1127 V APM_AudioPolicyManager: startOutput() output 21, stream 1, session 33
01-05 17:54:47.170   474  1127 V APM::AudioOutputDescriptor: changeRefCount() stream 1, count 1
01-05 17:54:47.171   474  1127 V APM_AudioPolicyManager: getNewOutputDevice() selected device 2
01-05 17:54:47.171   474  1127 V APM_AudioPolicyManager: setOutputDevice() mIoHandle 21 device 0002(0002)(000f) delayMs 0 force 1 size 2
01-05 17:54:47.171   474  1127 V APM_AudioPolicyManager: setOutputDevice() changing device
01-05 17:54:47.171   474  1127 V AudioPolicyService: AudioCommandThread() adding create patch delay 0
01-05 17:54:47.172   474   570 V AudioPolicyService: AudioCommandThread() processing create audio patch
01-05 17:54:47.172   474   754 D AudioFlinger_Threads: thread 0xe799f540 type 0 TID 754 waking up
01-05 17:54:47.173  1014  1029 D PowerManagerNotifier: onWakeLockAcquired: flags=1, tag="AudioMix", packageName=audioserver, ownerUid=1041, ownerPid=0, workSource=null
01-05 17:54:47.173  1014  1029 D AppOps  : startOperation: allowing code 40 uid 1041 package audioserver
01-05 17:54:47.175   474   754 D AudioFlinger_Threads: SetStereoToMonoFlag, mSteroToMono 0
01-05 17:54:47.175   474   754 D AudioALSAHardware: +createAudioPatch num_sources [1] , num_sinks [1]
01-05 17:54:47.175   474   754 D AudioALSAHardware: id 0x3
01-05 17:54:47.175   474   754 D AudioALSAHardware: role 0x1 AUDIO_PORT_ROLE_SOURCE
01-05 17:54:47.175   474   754 D AudioALSAHardware: type 0x2 AUDIO_PORT_TYPE_MIX
01-05 17:54:47.175   474   754 D AudioALSAHardware: mix.handle 15
01-05 17:54:47.175   474   754 D AudioALSAHardware: id 0x1
01-05 17:54:47.175   474   754 D AudioALSAHardware: role 0x2 AUDIO_PORT_ROLE_SINK
01-05 17:54:47.175   474   754 D AudioALSAHardware: type 0x1 AUDIO_PORT_TYPE_DEVICE
01-05 17:54:47.175   474   754 D AudioALSAHardware: device.hw_module a
01-05 17:54:47.175   474   754 D AudioALSAHardware: device.type 2
01-05 17:54:47.175   474   754 D AudioALSAHardware: +routing createAudioPatch Mixer->2
01-05 17:54:47.175   474   754 D AudioALSAStreamManager: +setParameters(), IOport = 21, keyValuePairs = routing=2
01-05 17:54:47.175   474   754 D AudioALSAStreamManager: Send to mStreamOutVector[1]
01-05 17:54:47.175   474   754 D AudioALSAStreamOut: +setParameters(): routing=2
01-05 17:54:47.175   474   754 D AudioALSAStreamManager: +routingOutputDevice()
01-05 17:54:47.175   474   754 D AudioALSAStreamManager: routingOutputDevice(), output_devices: 0x2 => 0x2, mPhoneCallSpeechOpen = 0
01-05 17:54:47.175   474   754 D AudioALSAVoiceWakeUpController: +updateDeviceInfoForVoiceWakeUp(), mIsUseHeadsetMic = 0
01-05 17:54:47.176   474   754 D AudioHeadSetMessager: /sys/class/switch/h2w/state => 0
01-05 17:54:47.176   474   754 D AudioALSAVoiceWakeUpController: -updateDeviceInfoForVoiceWakeUp(), mIsUseHeadsetMic = 0
01-05 17:54:47.176   474   754 W AudioALSAStreamManager: -routingOutputDevice(), output_devices == current_output_devices(0x2), return
01-05 17:54:47.176   474   754 D AudioALSAStreamOut: -setParameters(): routing=2 
01-05 17:54:47.176   474   754 D AudioALSAStreamManager: -setParameters()
01-05 17:54:47.176   474   754 D AudioALSAHardware: handlecheck createAudioPatch() removing patch handle 3 index 0 DL
01-05 17:54:47.176   474   754 D AudioALSAHardware: handlecheck createAudioPatch sucess new *handle 0x4
01-05 17:54:47.177   474  1127 V AudioPolicyService: AudioCommandThread() adding update audio patch list
01-05 17:54:47.177   474   571 V AudioPolicyService: AudioCommandThread() processing update audio patch list
01-05 17:54:47.178   474  1127 D APM::AudioOutputDescriptor: SwAudioOutputDescriptor::setVolume mIoHandle 21 id 3 change 0 volume -19.000000 stream 0 device 0x2 delayMs 0 force 0
01-05 17:54:47.178   474  1127 D APM::AudioOutputDescriptor: SwAudioOutputDescriptor::setVolume mIoHandle 21 id 3 change 0 volume -8.000000 stream 1 device 0x2 delayMs 0 force 0
01-05 17:54:47.179   474  1127 V APM_AudioPolicyManager: checkAndSetVolume() cannot set stream 6 volume with force use = 0 for comm
01-05 17:54:47.179   474  1127 D APM::AudioOutputDescriptor: SwAudioOutputDescriptor::setVolume mIoHandle 21 id 3 change 0 volume -8.000000 stream 1 device 0x2 delayMs 0 force 0
01-05 17:54:47.179   474  1127 D APM_AudioPolicyManager: PolicyFirstStart stream = 1 sampleRate = 48000, CheckFirstActive() 1 mSampleRate_Policy = 1
01-05 17:54:47.180   474   754 D AudioFlinger_Threads: 0xe799f540:threadLoop_write write data to hw, mixerStatus 2, muted count 140
01-05 17:54:47.180   474   754 D AudioALSAStreamManager: setMasterVolume(), volume = 1.000000
01-05 17:54:47.180   474   754 D AudioALSAVolumeController: AudioALSAVolumeController setMasterVolume v = 1.000000 mode = 0 devices = 0x2
01-05 17:54:47.180   474   754 D AudioALSAVolumeController: tongjun setMasterVolume(), mUsing_extamp_hp=no
01-05 17:54:47.180   474   754 D AudioALSAVolumeController: ApplyAmpGain  Gain = 256 mode= 0 device = 3
01-05 17:54:47.180   474   754 D AudioALSAVolumeController: SetLinoutLGain = 8
01-05 17:54:47.180   474   754 D AudioALSAVolumeController: SetSpeakerGain(), index = 15, SetRealLSpeakerGain = 5
01-05 17:54:47.180   474   754 D AudioALSAStreamOut: open(), flags 4
01-05 17:54:47.180   474   754 D         : initPerfServiceScn+
01-05 17:54:47.180   474   754 E         : Audio_PerfServiceNative_userRegBigLittle == NULL || Audio_PerfServiceNative_userRegBigLittle == NULL
01-05 17:54:47.180   474   754 E         : Audio_PerfServiceNative_userEnable == NULL
01-05 17:54:47.180   474   754 D AudioALSAStreamManager: +createPlaybackHandler(), mAudioMode = 0, output_devices = 0x2
01-05 17:54:47.180   474   754 D AudioYusuParam: QueryFeatureSupportInfo(),feature support 12090245 
01-05 17:54:47.180   474   754 D AudioALSAPlaybackHandlerBase: AudioALSAPlaybackHandlerBase()
01-05 17:54:47.180   474   754 D AudioALSAPlaybackHandlerFast: AudioALSAPlaybackHandlerFast()
01-05 17:54:47.180   474   754 D AudioALSAStreamManager: createPlaybackHandler() ApplyFilter [1]/[2] Device [0x2]
01-05 17:54:47.180   474   754 D AudioALSAPlaybackHandlerFast: +setFilterMng() mAudioFilterManagerHandler [0xe801db10]
01-05 17:54:47.180   474   754 D AudioALSAPlaybackHandlerFast: -setFilterMng()
01-05 17:54:47.181   474   754 D AudioALSAStreamManager: -createPlaybackHandler(), mPlaybackHandlerVector.size() = 1
01-05 17:54:47.181   474   754 D AudioALSAPlaybackHandlerFast: +open(), mDevice = 0x2
01-05 17:54:47.181   474   754 D AudioALSAHardwareResourceManager: EnableAudBufClk(), bEanble = 1, mStartOutputDevicesCount 0
01-05 17:54:47.183  1014  1125 D AudioTrack: AudioTrackThread::resume
01-05 17:54:47.183  1014  1125 D AudioTrackCenter: setTrackActive, trackId: 0x7d96e000e0, active: 1
01-05 17:54:47.183  1014  2182 D AudioTrack: AudioTrackThread::pauseInternal: ns = 103998231
01-05 17:54:47.187  1014  1104 D PowerManagerNotifier: onUserActivity: event=0, uid=1000
01-05 17:54:47.188   474   754 D AudioALSADeviceParser: GetPcmIndexByString() stringpair = MultiMedia2_PLayback 
01-05 17:54:47.188   474   754 D AudioALSADeviceParser: compare success = 24
01-05 17:54:47.188   474   754 D AudioALSADeviceParser: GetCardIndexByString() stringpair = MultiMedia2_PLayback 
01-05 17:54:47.188   474   754 D AudioALSADeviceParser:  compare success Cardindex = 0
01-05 17:54:47.188   474   754 D AudioALSAPlaybackHandlerFast: AudioALSAPlaybackHandlerNormal::open() pcmindex = 24
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase:         Rate:	min=8000Hz	max=192000Hz
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase:     Channels:	min=1		max=2
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase:  Sample bits:	min=16		max=32
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase:  Period size:	min=0		max=18432
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase: Period count:	min=1		max=4
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase: PCM_PARAM_BUFFER_SIZE :	 max=18432	
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase: PCM_PARAM_BUFFER_BYTES :	 max=36864	
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerFast: AudioALSAPlaybackHandlerNormal::open, mStreamAttributeTarget.buffer_size 36864
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerFast: ChooseTargetSampleRate SampleRate = 48000 outputdevice = 2
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase: transferAudioFormatToPcmFormat(), audio_format(0x4) => pcm_format(0x1)
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerFast: open(), mConfig: channels = 2, rate = 48000, period_size = 256, period_count = 2, format = 1, buffer size 4096 2048
01-05 17:54:47.189   474   754 D AudioALSAPlaybackHandlerBase: initBitConverter(), audio_format: 0x3 => 0x4, bcv_pcm_format = 0x3
01-05 17:54:47.189   474   754 D MtkAudioBitConverter: MtkAudioBitConverter Constructor, SR 48000, CH 2, format 3
01-05 17:54:47.190   474   754 D MtkAudioBitConverter: +open()
01-05 17:54:47.190   474   754 D MtkAudioBitConverter: -open()
01-05 17:54:47.190   474   754 D MtkAudioBitConverter: +resetBuffer()
01-05 17:54:47.190   474   754 D MtkAudioBitConverter: -resetBuffer()
01-05 17:54:47.190   474   754 D AudioALSAPlaybackHandlerFast: SetLowJitterMode() bEanble = 1 SampleRate = 48000
01-05 17:54:47.190   474   754 D AudioALSADriverUtility: GetPropertyValue key = af.resouce.extdac_support value = 0
01-05 17:54:47.190   474   754 D AudioALSAPlaybackHandlerFast: SetLowJitterMode(), bEanble = 1
01-05 17:54:47.190   474   754 D AudioALSAPlaybackHandlerBase: +openPcmDriver(), pcm device = 24
01-05 17:54:47.191   474   754 E AudioALSAPlaybackHandlerBase: openPcmDriver(), pcm_start(0xe84b2700) fail due to cannot start channel: Broken pipe
01-05 17:54:47.191   474   754 D AudioALSAPlaybackHandlerBase: -openPcmDriver(), mPcm = 0xe84b2700
01-05 17:54:47.191   474   754 D AudioALSAHardwareResourceManager: +startOutputDevice(), new_devices = 0x2, mOutputDevices = 0x0, mStartOutputDevicesCount = 0 SampleRate = 48000
01-05 17:54:47.191   474   754 D AudioALSAHardwareResourceManager: tongjun OpenSpeakerPath(), mUsing_extamp_hp=no
01-05 17:54:47.191   474   754 D AudioALSADriverUtility: GetPropertyValue key = af.resouce.extdac_support value = 0
01-05 17:54:47.191   474   754 D AudioALSADeviceConfigManager: GetDeviceDescriptorbyname
01-05 17:54:47.191   474   754 D AudioALSADeviceConfigManager: CheckDeviceExist exist devicename = speaker_output
01-05 17:54:47.191   474   754 D AudioALSADeviceConfigManager: ApplyDeviceTurnonSequenceByName() DeviceName = speaker_output descriptor->DeviceStatusCounte = 0
01-05 17:54:47.191   474   754 D AudioALSADeviceConfigManager: cltname = Speaker_Amp_Switch cltvalue = On
01-05 17:54:47.194  1014  1294 V ActivityManager: Broadcast: Intent { act=android.intent.action.CLOSE_SYSTEM_DIALOGS flg=0x50000010 (has extras) } ordered=false userid=-1 callerApp=null
01-05 17:54:47.199  1742  1742 D Launcher3: Launcher, Close system dialogs: reason = homekey
01-05 17:54:47.203   474   754 D AudioALSAHardwareResourceManager: -startOutputDevice(), mOutputDevices = 0x2, mStartOutputDevicesCount = 1
01-05 17:54:47.203   474   754 D AudioVoiceUIDL: [GetSRCInputParameter] mOutputSampleRate 16000,  mInputSampleRate 48000, mInChannel 2, mOutChannel, 0 format 4
01-05 17:54:47.203   474   754 D AudioVoiceUIDL: [GetSRCInputParameter] create SRC handle fail
01-05 17:54:47.203   474   754 D AudioALSAPlaybackHandlerFast: -open()
01-05 17:54:47.203   474   754 D AudioALSAStreamOut: -open()
01-05 17:54:47.206   474   753 D AudioMixer: getTrackName, n 1 start init
01-05 17:54:47.208  1166  1166 V PhoneStatusBar: onReceive: Intent { act=android.intent.action.CLOSE_SYSTEM_DIALOGS flg=0x50000010 (has extras) }
01-05 17:54:47.257  1014  1140 D PerfServiceManager: [PerfService] MESSAGE_TIMEOUT:106 
01-05 17:54:47.288  1014  2182 D AudioTrack: AudioTrackThread::pauseInternal: ns = 29331564
01-05 17:54:47.308   474   753 E AudioFlinger: getNextBuffer, track(0xe6b25000) get null buffer, mState 6, mFillingUpStatus 2
01-05 17:54:47.317  1014  1193 D AudioTrack: stop(): 0x7d976c7380, mState = 0
01-05 17:54:47.317  1014  2182 D AudioTrack: AudioTrackThread::pauseInternal: ns = 9223372036854775807
01-05 17:54:47.318  1014  1193 D AudioTrack: AudioTrackThread::pause
01-05 17:54:47.318  1014  1193 D AudioTrackCenter: setTrackActive, trackId: 0x7d96e000e0, active: 0
01-05 17:54:47.318  1014  1193 D AudioTrack: audiotrack 0x7d976c7380 stop done
01-05 17:54:47.374  1014  1104 D PowerManagerNotifier: onUserActivity: event=0, uid=1000
01-05 17:54:47.382   474   754 V AudioPolicyIntefaceImpl: StopOutputSamplerate()
01-05 17:54:47.383   474   754 D AudioPolicyService: AudioCommandThread() adding stopOutputSamplerateCommand 21
01-05 17:54:47.383   474   754 D AudioFlinger_Threads: 0xe799f540:threadLoop_write write muted data to hw, mixerStatus 0 start
01-05 17:54:47.383   474   571 V AudioPolicyService: AudioCommandThread() processing stopoutputsamplerate 21
01-05 17:54:47.383   474   571 V AudioPolicyIntefaceImpl: doStopOutputSamplerate from tid 571
01-05 17:54:47.383   474   571 D APM_AudioPolicyManager: StopOutputSampletate -output = 21 -stream = 1 session = 33 -samplerate=48000 mPrimaryOutput = 13
01-05 17:54:47.383   474   571 V AudioPolicyService: AudioCommandThread() adding set parameter string FM_DIRECT_CONTROL=1, io 13 ,delay 0
01-05 17:54:47.383   474   570 V AudioPolicyService: AudioCommandThread() processing set parameters string FM_DIRECT_CONTROL=1, io 13
01-05 17:54:47.383   474   570 D AudioSystem: +setParameters(): FM_DIRECT_CONTROL=1 
01-05 17:54:47.383   474   751 D AudioFlinger_Threads: thread 0xe7b09c00 type 0 TID 751 waking up
01-05 17:54:47.383   474   751 D AudioALSAStreamOut: +setParameters(): FM_DIRECT_CONTROL=1
01-05 17:54:47.384   474   751 D AudioALSAStreamOut: -setParameters(): FM_DIRECT_CONTROL=1 
01-05 17:54:47.384   474   570 D AudioSystem: -setParameters(): FM_DIRECT_CONTROL=1 
01-05 17:54:47.384   474   571 V APM_AudioPolicyManager: stopOutput() output 21, stream 1, session 33
01-05 17:54:47.384   474   571 V APM::AudioOutputDescriptor: changeRefCount() stream 1, count 0
01-05 17:54:47.384   474   571 V APM_AudioPolicyManager: getNewOutputDevice() selected device 0
01-05 17:54:47.384   474   571 V APM_AudioPolicyManager: setOutputDevice() mIoHandle 21 device 0000(0002)(000f) delayMs 114 force 0 size 2
01-05 17:54:47.384   474   571 V APM_AudioPolicyManager: setOutputDevice() setting same device 0x0000 or null device
01-05 17:54:47.384   474   571 V APM_AudioPolicyManager: getNewOutputDevice() selected device 0
01-05 17:54:47.384  1014  1029 D PowerManagerNotifier: onWakeLockAcquired: flags=1, tag="AudioMix", packageName=audioserver, ownerUid=1041, ownerPid=0, workSource=null
01-05 17:54:47.385  1014  1029 D AppOps  : startOperation: allowing code 40 uid 1041 package audioserver
01-05 17:54:47.427  1014  1191 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.android.launcher3/.Launcher} from uid 10018 on display 0
01-05 17:54:47.435  1014  1191 V ActivityManager: setFocusedActivityLocked: r =  ActivityRecord{f7823e7 u0 com.android.launcher3/.Launcher t1}, mFocusedActivity = ActivityRecord{2ee4dff u0 com.android.systemui/.recents.RecentsActivity t3}
01-05 17:54:47.437  1014  1191 V WindowManager: Looking for focus: 6 = Window{f40c197 u0 StatusBar}, flags=-2122055608, canReceive=false
01-05 17:54:47.438  1014  1191 D ActivityManager: findStack, stacks = [ActivityStack{3298ec stackId=0, 2 tasks}]
01-05 17:54:47.438  1014  1191 D ActivityManager: restoreStickyTaskLocked, topTask = TaskRecord{91e2e32 #1 I=com.android.launcher3/.Launcher U=0 StackId=0 sz=1}, stack = null
01-05 17:54:47.438  1014  1191 D ActivityManager: findStack, stacks = [ActivityStack{3298ec stackId=0, 2 tasks}]
01-05 17:54:47.438  1014  1191 D ActivityManager: keepStickyTaskLocked, stack = null
01-05 17:54:47.438  1014  1191 V WindowManager: Set focused app to: AppWindowToken{991783 token=Token{cc1db94 ActivityRecord{f7823e7 u0 com.android.launcher3/.Launcher t1}}} old focus=AppWindowToken{6e3cb1b token=Token{d7517cc ActivityRecord{2ee4dff u0 com.android.systemui/.recents.RecentsActivity t3}}} moveFocusNow=true
01-05 17:54:47.438  1014  1191 V WindowManager: Looking for focus: 6 = Window{f40c197 u0 StatusBar}, flags=-2122055608, canReceive=false
01-05 17:54:47.438  1014  1191 V WindowManager: findFocusedWindow: Reached focused app=AppWindowToken{991783 token=Token{cc1db94 ActivityRecord{f7823e7 u0 com.android.launcher3/.Launcher t1}}} target=AppWindowToken{6e3cb1b token=Token{d7517cc ActivityRecord{2ee4dff u0 com.android.systemui/.recents.RecentsActivity t3}}}
01-05 17:54:47.440  1014  1191 V WindowManager: Changing focus from Window{14a12c9 u0 com.android.systemui/com.android.systemui.recents.RecentsActivity} to null Callers=com.android.server.wm.WindowManagerService.setFocusedApp:4117 com.android.server.am.ActivityManagerService.setFocusedActivityLocked:3173 com.android.server.am.ActivityStack.moveTaskToFrontLocked:4654 com.android.server.am.ActivityStarter.setTargetStackAndMoveToFrontIfNeeded:1561 
01-05 17:54:47.440  1014  1191 D WindowManager: Input focus has changed to null
01-05 17:54:47.444  1014  1191 D PowerManagerNotifier: onWakeLockAcquired: flags=1, tag="*launch*", packageName=android, ownerUid=1000, ownerPid=1014, workSource=WorkSource{10010}
01-05 17:54:47.447  1014  1140 I libPerfService: 2: set freq: 1300000
01-05 17:54:47.449  1014  1140 I libPerfService: 2: set: 4
